step,losses/eval.bodypart_heatmap,losses/eval.bodypart_locref,losses/eval.bodypart_total_loss,losses/eval.total_loss,losses/train.bodypart_heatmap,losses/train.bodypart_locref,losses/train.bodypart_total_loss,losses/train.total_loss,metrics/test.mAP,metrics/test.mAR,metrics/test.rmse,metrics/test.rmse_detections,metrics/test.rmse_detections_pcutoff,metrics/test.rmse_pcutoff
240,2.776193832687568e-05,0.06441406905651093,0.0016242325073108077,0.0016242325073108077,2.557975130912382e-05,0.0146157406270504,0.000378183409338817,0.000378183409338817,96.97225699426355,97.66666666666669,5.002877235412598,5.002877712249756,3.2383668422698975,3.2383668422698975
241,,,,,2.3456317649106495e-05,0.014409736730158329,0.00037197163328528404,0.00037197163328528404,,,,,,
242,,,,,2.5689363610581495e-05,0.013711408711969852,0.0003556299488991499,0.0003556299488991499,,,,,,
243,,,,,2.684873470570892e-05,0.013928156346082687,0.00036162827746011317,0.00036162827746011317,,,,,,
244,,,,,2.517960274417419e-05,0.013190771453082561,0.00034235906787216663,0.00034235906787216663,,,,,,
245,,,,,2.4919971110648476e-05,0.01358150877058506,0.00035199770354665816,0.00035199770354665816,,,,,,
246,,,,,2.3316644728765823e-05,0.013730828650295734,0.00035492907045409083,0.00035492907045409083,,,,,,
247,,,,,2.7168760425411165e-05,0.013442117720842361,0.00034963726648129523,0.00034963726648129523,,,,,,
248,,,,,2.6370240448159166e-05,0.014240743592381477,0.00036920365528203547,0.00036920365528203547,,,,,,
249,,,,,2.6335957954870537e-05,0.013908766210079193,0.00036088720662519336,0.00036088720662519336,,,,,,
250,2.6941937903757207e-05,0.06374388188123703,0.0016070679994300008,0.0016070679994300008,2.550182762206532e-05,0.014141377992928028,0.00036628535599447787,0.00036628535599447787,97.58463299337453,97.99999999999999,4.700350284576416,4.700350284576416,2.9604310989379883,2.9604310989379883
251,,,,,2.2109712517703883e-05,0.011986454017460346,0.000310716190142557,0.000310716190142557,,,,,,
252,,,,,2.5481673219474033e-05,0.011156241409480572,0.0002916468947660178,0.0002916468947660178,,,,,,
253,,,,,2.4944680262706243e-05,0.011454356834292412,0.0002988312335219234,0.0002988312335219234,,,,,,
254,,,,,2.2098474801168777e-05,0.011071987450122833,0.0002878489322029054,0.0002878489322029054,,,,,,
255,,,,,2.4824432330206037e-05,0.011582558043301105,0.0003019761643372476,0.0003019761643372476,,,,,,
256,,,,,2.0960775145795196e-05,0.011005156673491001,0.0002856093633454293,0.0002856093633454293,,,,,,
257,,,,,2.4472263248753734e-05,0.01145507674664259,0.00029861301300115883,0.00029861301300115883,,,,,,
258,,,,,2.305111411260441e-05,0.010570808313786983,0.0002757958136498928,0.0002757958136498928,,,,,,
259,,,,,2.2291993445833214e-05,0.011312511749565601,0.0002939587866421789,0.0002939587866421789,,,,,,
260,2.656451761140488e-05,0.06586769968271255,0.0016599748050794005,0.0016599748050794005,2.3380147467833012e-05,0.01126921083778143,0.0002934203657787293,0.0002934203657787293,97.22000853188061,97.66666666666669,4.995967864990234,4.995967864990234,3.1493377685546875,3.1493377685546875
261,,,,,2.2973146769800223e-05,0.011258694343268871,0.00029295397689566016,0.00029295397689566016,,,,,,
262,,,,,2.093659531965386e-05,0.010914865881204605,0.00028333996306173503,0.00028333996306173503,,,,,,
263,,,,,2.1062984160380438e-05,0.010452620685100555,0.0002718470059335232,0.0002718470059335232,,,,,,
264,,,,,2.2522501240018755e-05,0.010544094257056713,0.0002748636179603636,0.0002748636179603636,,,,,,
265,,,,,2.2777332560508512e-05,0.010960349813103676,0.0002853974583558738,0.0002853974583558738,,,,,,
266,,,,,2.3146414605434984e-05,0.009951374493539333,0.00026035754126496613,0.00026035754126496613,,,,,,
267,,,,,2.2395064661395736e-05,0.010293449275195599,0.00026853373856283724,0.00026853373856283724,,,,,,
268,,,,,2.1045079847681336e-05,0.010010137222707272,0.00026077593793161213,0.00026077593793161213,,,,,,
269,,,,,2.2310759959509596e-05,0.01024955976754427,0.0002673943527042866,0.0002673943527042866,,,,,,
270,2.6099145543412305e-05,0.0660686194896698,0.001664765179157257,0.001664765179157257,2.341788240300957e-05,0.010608651675283909,0.00027692527510225773,0.00027692527510225773,97.21712513695319,97.66666666666666,4.949081897735596,4.949081897735596,3.0278561115264893,3.0278561115264893
271,,,,,2.0082165065105073e-05,0.010108759626746178,0.00026276009157299995,0.00026276009157299995,,,,,,
272,,,,,2.1513948013307527e-05,0.009985380806028843,0.0002603914763312787,0.0002603914763312787,,,,,,
273,,,,,2.1070225557195954e-05,0.009612956084311008,0.0002508590114302933,0.0002508590114302933,,,,,,
274,,,,,2.018232407863252e-05,0.010067461058497429,0.0002617776917759329,0.0002617776917759329,,,,,,
275,,,,,1.9968283595517278e-05,0.009920124895870686,0.00025798723800107837,0.00025798723800107837,,,,,,
276,,,,,2.088943983835634e-05,0.009599152021110058,0.00025042350171133876,0.00025042350171133876,,,,,,
277,,,,,2.0275994756957516e-05,0.00963975116610527,0.0002511318016331643,0.0002511318016331643,,,,,,
278,,,,,2.2993421225692146e-05,0.01023626048117876,0.0002674032293725759,0.0002674032293725759,,,,,,
279,,,,,2.252652120660059e-05,0.009714693762362003,0.00025413063121959567,0.00025413063121959567,,,,,,
280,2.6388272090116516e-05,0.06679943203926086,0.0016831801040098071,0.0016831801040098071,2.325836794625502e-05,0.010420719161629677,0.000272147124633193,0.000272147124633193,97.18119340415097,97.66666666666666,4.956463813781738,4.956463813781738,2.9619266986846924,2.9619266986846924
281,,,,,1.9719605916179717e-05,0.009016869589686394,0.00023528154997620732,0.00023528154997620732,,,,,,
282,,,,,2.1721676603192464e-05,0.009105270728468895,0.00023849263379815966,0.00023849263379815966,,,,,,
283,,,,,2.128335108864121e-05,0.009010348469018936,0.0002359004138270393,0.0002359004138270393,,,,,,
284,,,,,2.03164618142182e-05,0.009297352284193039,0.00024259208294097334,0.00024259208294097334,,,,,,
285,,,,,2.1740554075222462e-05,0.009351776912808418,0.00024466466857120395,0.00024466466857120395,,,,,,
286,,,,,2.25812618737109e-05,0.009832014329731464,0.00025709092733450234,0.00025709092733450234,,,,,,
287,,,,,1.8978114894707687e-05,0.009220894426107407,0.00024001146084629,0.00024001146084629,,,,,,
288,,,,,2.0013316316180862e-05,0.009036649949848652,0.00023592292563989758,0.00023592292563989758,,,,,,
289,,,,,2.2885496946400963e-05,0.00927923247218132,0.00024342350661754608,0.00024342350661754608,,,,,,
290,2.573704296082724e-05,0.0658312514424324,0.0016586498823016882,0.0016586498823016882,2.1320669475244358e-05,0.009203244931995869,0.00024074145767372102,0.00024074145767372102,97.63896237801917,98.00000000000001,4.827419757843018,4.827419757843018,2.7734978199005127,2.7734978199005127
291,,,,,2.2394811821868643e-05,0.009470691904425621,0.00024796469369903207,0.00024796469369903207,,,,,,
292,,,,,2.163011595257558e-05,0.008894804865121841,0.00023318517196457833,0.00023318517196457833,,,,,,
293,,,,,2.093101829814259e-05,0.008809415623545647,0.00023070092720445246,0.00023070092720445246,,,,,,
294,,,,,1.8441503925714642e-05,0.008846018463373184,0.0002303711953572929,0.0002303711953572929,,,,,,
295,,,,,2.077025783364661e-05,0.008849166333675385,0.00023161426361184567,0.00023161426361184567,,,,,,
296,,,,,2.053208663710393e-05,0.009091905318200588,0.00023756369773764163,0.00023756369773764163,,,,,,
297,,,,,2.047551970463246e-05,0.008393019437789917,0.00022006325889378786,0.00022006325889378786,,,,,,
298,,,,,1.889196937554516e-05,0.008613435551524162,0.00022478189202956855,0.00022478189202956855,,,,,,
299,,,,,1.8532678950577974e-05,0.008652408607304096,0.0002255765866721049,0.0002255765866721049,,,,,,
300,2.5701387130538933e-05,0.06865902990102768,0.0017293263226747513,0.0017293263226747513,1.8703043679124676e-05,0.008670173585414886,0.0002261058398289606,0.0002261058398289606,97.76333528496113,98.16666666666667,4.606412410736084,4.606412887573242,2.7033963203430176,2.7033963203430176
301,,,,,1.922483352245763e-05,0.008355426602065563,0.00021849811309948564,0.00021849811309948564,,,,,,
302,,,,,2.0650200895033777e-05,0.008070670068264008,0.00021209185069892555,0.00021209185069892555,,,,,,
303,,,,,1.809386048989836e-05,0.007999624125659466,0.00020903750555589795,0.00020903750555589795,,,,,,
304,,,,,1.8477256162441336e-05,0.008194422349333763,0.0002140992000931874,0.0002140992000931874,,,,,,
305,,,,,1.9282908397144638e-05,0.008135732263326645,0.00021303478570189327,0.00021303478570189327,,,,,,
306,,,,,1.94684380403487e-05,0.008114735595881939,0.0002126026520272717,0.0002126026520272717,,,,,,
307,,,,,1.9214770873077214e-05,0.008675598539412022,0.0002264973591081798,0.0002264973591081798,,,,,,
308,,,,,1.8591164916870184e-05,0.00793312769383192,0.00020762380154337734,0.00020762380154337734,,,,,,
309,,,,,1.95113752852194e-05,0.007988639175891876,0.00020947164739482105,0.00020947164739482105,,,,,,
310,2.5513407308608294e-05,0.06859663873910904,0.0017276727594435215,0.0017276727594435215,1.9044806322199292e-05,0.007820035330951214,0.0002050232869805768,0.0002050232869805768,97.79212692813527,98.16666666666667,4.520655155181885,4.520655155181885,2.726130485534668,2.726130485534668
311,,,,,1.7431382730137557e-05,0.007648983504623175,0.0001999403175432235,0.0001999403175432235,,,,,,
312,,,,,1.7952959751710296e-05,0.007699534762650728,0.0002014648780459538,0.0002014648780459538,,,,,,
313,,,,,1.7866919733933173e-05,0.007898371666669846,0.00020639276772271842,0.00020639276772271842,,,,,,
314,,,,,1.8706750779529102e-05,0.0077582355588674545,0.0002033092314377427,0.0002033092314377427,,,,,,
315,,,,,1.9049579350394197e-05,0.007225474808365107,0.0001901616487884894,0.0001901616487884894,,,,,,
316,,,,,1.888391670945566e-05,0.007995669730007648,0.00020933373889420182,0.00020933373889420182,,,,,,
317,,,,,1.7595475583220832e-05,0.007705590222030878,0.0002014375349972397,0.0002014375349972397,,,,,,
318,,,,,1.796319156710524e-05,0.007663161028176546,0.00020056063658557832,0.00020056063658557832,,,,,,
319,,,,,1.937629895110149e-05,0.007950625382363796,0.00020845375547651201,0.00020845375547651201,,,,,,
320,2.5421555619686842e-05,0.06854622811079025,0.0017263665795326233,0.0017263665795326233,1.8575487047201023e-05,0.007649130187928677,0.00020051597675774246,0.00020051597675774246,97.32998907178167,97.83333333333333,5.626258850097656,5.626258850097656,2.720675468444824,2.720675468444824
321,,,,,1.7849406503955834e-05,0.007214639335870743,0.00018929070211015642,0.00018929070211015642,,,,,,
322,,,,,1.7273729099542834e-05,0.007892323657870293,0.0002059449179796502,0.0002059449179796502,,,,,,
323,,,,,1.8181543055106886e-05,0.007791558746248484,0.00020387971017044038,0.00020387971017044038,,,,,,
324,,,,,2.1363288396969438e-05,0.00778141338378191,0.0002052169875241816,0.0002052169875241816,,,,,,
325,,,,,1.7260945242014714e-05,0.007735452149063349,0.00020201678853482008,0.00020201678853482008,,,,,,
326,,,,,1.8328710211790167e-05,0.007437523920089006,0.0001951024605659768,0.0001951024605659768,,,,,,
327,,,,,1.831430199672468e-05,0.0074113523587584496,0.00019444097415544093,0.00019444097415544093,,,,,,
328,,,,,1.5942803656798787e-05,0.00759744131937623,0.00019790742953773588,0.00019790742953773588,,,,,,
329,,,,,1.6781501471996307e-05,0.007597749587148428,0.000198334499145858,0.000198334499145858,,,,,,
330,2.51852507062722e-05,0.068277508020401,0.0017195303225889802,0.0017195303225889802,1.857118149928283e-05,0.007725568953901529,0.00020242479513399303,0.00020242479513399303,97.95030894066849,98.33333333333334,4.349108695983887,4.349108695983887,2.943246603012085,2.943246603012085
331,,,,,1.833527858252637e-05,0.007605931255966425,0.00019931592396460474,0.00019931592396460474,,,,,,
332,,,,,1.9672748749144375e-05,0.007516266778111458,0.00019774303655140102,0.00019774303655140102,,,,,,
333,,,,,1.8865534002543427e-05,0.0077655198983848095,0.00020357077301014215,0.00020357077301014215,,,,,,
334,,,,,1.8722921595326625e-05,0.007411716040223837,0.0001946543634403497,0.0001946543634403497,,,,,,
335,,,,,1.6789375877124257e-05,0.006872844882309437,0.00018021583673544228,0.00018021583673544228,,,,,,
336,,,,,1.730247458908707e-05,0.007107475306838751,0.00018633814761415124,0.00018633814761415124,,,,,,
337,,,,,1.816964322642889e-05,0.00740578630939126,0.00019422946206759661,0.00019422946206759661,,,,,,
338,,,,,1.8681750589166768e-05,0.007452136371284723,0.0001956442865775898,0.0001956442865775898,,,,,,
339,,,,,1.7736374502419494e-05,0.007387664169073105,0.0001935597974807024,0.0001935597974807024,,,,,,
340,2.5123454179265536e-05,0.06845790892839432,0.0017240096349269152,0.0017240096349269152,1.946632983162999e-05,0.007887871004641056,0.00020692998077720404,0.00020692998077720404,96.85291408572081,97.33333333333334,6.04907751083374,6.049077033996582,3.1919970512390137,3.1919970512390137
341,,,,,1.6522701116628014e-05,0.007298518903553486,0.00019072431314270943,0.00019072431314270943,,,,,,
342,,,,,1.6443533240817487e-05,0.007224313914775848,0.00018882963922806084,0.00018882963922806084,,,,,,
343,,,,,1.7823145753936842e-05,0.007340878713876009,0.00019243353744968772,0.00019243353744968772,,,,,,
344,,,,,1.819271892600227e-05,0.007229780778288841,0.00018984086636919528,0.00018984086636919528,,,,,,
345,,,,,1.767136564012617e-05,0.007120992057025433,0.000186860459507443,0.000186860459507443,,,,,,
346,,,,,1.7804904928198084e-05,0.0070565445348620415,0.0001853160501923412,0.0001853160501923412,,,,,,
347,,,,,1.6264913938357495e-05,0.007206128444522619,0.0001882856886368245,0.0001882856886368245,,,,,,
348,,,,,1.796478682081215e-05,0.007004984654486179,0.00018410700431559235,0.00018410700431559235,,,,,,
349,,,,,1.881409843917936e-05,0.0073289889842271805,0.00019263176363892853,0.00019263176363892853,,,,,,
350,2.5231314793927595e-05,0.06922085583209991,0.0017431372543796897,0.0017431372543796897,1.743668326525949e-05,0.0068839071318507195,0.00018081603047903627,0.00018081603047903627,97.23172199955738,97.66666666666666,4.966010570526123,4.966010570526123,3.047760486602783,3.047760486602783
351,,,,,1.6501368008903228e-05,0.006795284803956747,0.0001781328028300777,0.0001781328028300777,,,,,,
352,,,,,1.7609738279134035e-05,0.007216999307274818,0.0001892298460006714,0.0001892298460006714,,,,,,
353,,,,,1.8153214114136063e-05,0.007107366807758808,0.00018676074978429824,0.00018676074978429824,,,,,,
354,,,,,1.7934497009264305e-05,0.006924499291926622,0.00018207973334938288,0.00018207973334938288,,,,,,
355,,,,,1.7325332009932026e-05,0.006990091409534216,0.0001834149588830769,0.0001834149588830769,,,,,,
356,,,,,1.769582013366744e-05,0.006595329847186804,0.00017373116861563176,0.00017373116861563176,,,,,,
357,,,,,1.6477173630846664e-05,0.0066295200958848,0.00017397664487361908,0.00017397664487361908,,,,,,
358,,,,,1.8203581930720247e-05,0.006982406135648489,0.00018366194854024798,0.00018366194854024798,,,,,,
359,,,,,1.6394491467508487e-05,0.006776016671210527,0.0001775976415956393,0.0001775976415956393,,,,,,
360,2.5025159629876725e-05,0.0692845955491066,0.0017446276033297181,0.0017446276033297181,1.823235106712673e-05,0.006809396203607321,0.0001793511037249118,0.0001793511037249118,97.19710995764757,97.66666666666666,4.956815242767334,4.956815242767334,3.191951036453247,3.191951036453247
361,,,,,1.7473385014454834e-05,0.006969985086470842,0.0001829863031161949,0.0001829863031161949,,,,,,
362,,,,,1.773940857674461e-05,0.006811434868723154,0.00017915558419190347,0.00017915558419190347,,,,,,
363,,,,,1.577266084495932e-05,0.006959892343729734,0.00018188366084359586,0.00018188366084359586,,,,,,
364,,,,,1.8958080545417033e-05,0.006886536721140146,0.00018164249195251614,0.00018164249195251614,,,,,,
365,,,,,1.796505239326507e-05,0.006923419423401356,0.00018206801905762404,0.00018206801905762404,,,,,,
366,,,,,1.6732970834709704e-05,0.006955490447580814,0.00018225375970359892,0.00018225375970359892,,,,,,
367,,,,,1.773449548636563e-05,0.006678543984889984,0.00017583083536010236,0.00017583083536010236,,,,,,
368,,,,,1.7552067220094614e-05,0.006750676780939102,0.00017754294094629586,0.00017754294094629586,,,,,,
369,,,,,1.537476055091247e-05,0.006258484907448292,0.00016414948913734406,0.00016414948913734406,,,,,,
370,2.4977518478408456e-05,0.06905535608530045,0.0017388726118952036,0.0017388726118952036,1.6826093997224234e-05,0.0065109748393297195,0.0001711874210741371,0.0001711874210741371,97.8119390886457,98.16666666666667,4.516625881195068,4.516625881195068,2.738461494445801,2.738461494445801
371,,,,,1.7421692973584868e-05,0.006741238292306662,0.0001772418327163905,0.0001772418327163905,,,,,,
372,,,,,1.6454314391012304e-05,0.006586891133338213,0.00017289945390075445,0.00017289945390075445,,,,,,
373,,,,,1.5359264580183662e-05,0.006340802181512117,0.00016619969392195344,0.00016619969392195344,,,,,,
374,,,,,1.7170341379824094e-05,0.006757429800927639,0.00017752088024280965,0.00017752088024280965,,,,,,
375,,,,,1.7198119167005643e-05,0.006788868457078934,0.00017832078447099775,0.00017832078447099775,,,,,,
376,,,,,1.6460269762319513e-05,0.006741467397660017,0.00017676678544376045,0.00017676678544376045,,,,,,
377,,,,,1.7793574443203397e-05,0.006998174358159304,0.0001838511525420472,0.0001838511525420472,,,,,,
378,,,,,1.6154584955074824e-05,0.006323307286947966,0.00016615998174529523,0.00016615998174529523,,,,,,
379,,,,,1.7743963326211087e-05,0.006819704081863165,0.0001793645933503285,0.0001793645933503285,,,,,,
380,2.4873141228454188e-05,0.068691685795784,0.0017297285376116633,0.0017297285376116633,1.5082616300787777e-05,0.006287125404924154,0.00016471940034534782,0.00016471940034534782,97.80258111159623,98.16666666666667,4.518967628479004,4.518967628479004,2.7465670108795166,2.7465670108795166
381,,,,,1.761057683324907e-05,0.006702593062072992,0.00017637010023463517,0.00017637010023463517,,,,,,
382,,,,,1.6973275705822743e-05,0.0065978774800896645,0.00017343359650112689,0.00017343359650112689,,,,,,
383,,,,,1.826833249651827e-05,0.0068260240368545055,0.00017978475079871714,0.00017978475079871714,,,,,,
384,,,,,1.8642880604602396e-05,0.006910568568855524,0.00018208565597888082,0.00018208565597888082,,,,,,
385,,,,,1.6542677258257754e-05,0.0063910516910254955,0.00016804764163680375,0.00016804764163680375,,,,,,
386,,,,,1.7393054804415442e-05,0.006644329521805048,0.00017480479436926544,0.00017480479436926544,,,,,,
387,,,,,1.6480335034430027e-05,0.006197401322424412,0.0001631752384128049,0.0001631752384128049,,,,,,
388,,,,,1.6768373825470917e-05,0.006733130197972059,0.00017671246314421296,0.00017671246314421296,,,,,,
389,,,,,1.671675272518769e-05,0.006298369262367487,0.0001658176042838022,0.0001658176042838022,,,,,,
390,2.4913151719374582e-05,0.06968842446804047,0.0017546670278534293,0.0017546670278534293,1.6031353879952803e-05,0.006337436381727457,0.000166451558470726,0.000166451558470726,97.8064385385907,98.16666666666667,4.538755416870117,4.538755416870117,2.6974735260009766,2.6974735260009766
391,,,,,1.9117333067697473e-05,0.007065182086080313,0.00018618819012772292,0.00018618819012772292,,,,,,
392,,,,,1.7179052520077676e-05,0.00659142667427659,0.00017337519966531545,0.00017337519966531545,,,,,,
393,,,,,1.7999358533415943e-05,0.0066306632943451405,0.00017476629000157118,0.00017476629000157118,,,,,,
394,,,,,1.6173164112842642e-05,0.006290134508162737,0.0001653399522183463,0.0001653399522183463,,,,,,
395,,,,,1.582798722665757e-05,0.006460832431912422,0.00016943481750786304,0.00016943481750786304,,,,,,
396,,,,,1.5115478163352236e-05,0.005869243759661913,0.0001542888057883829,0.0001542888057883829,,,,,,
397,,,,,1.6251769920927472e-05,0.006662210915237665,0.00017468114674557,0.00017468114674557,,,,,,
398,,,,,1.5727388017694466e-05,0.006324279122054577,0.00016597066132817417,0.00016597066132817417,,,,,,
399,,,,,1.5492751117562875e-05,0.0063779037445783615,0.00016719401173759252,0.00016719401173759252,,,,,,
400,2.4639175535412505e-05,0.06966496258974075,0.0017539438558742404,0.0017539438558742404,1.573090412421152e-05,0.006086293142288923,0.00016002278425730765,0.00016002278425730765,97.37965375484916,97.83333333333333,5.6250152587890625,5.6250152587890625,2.750213861465454,2.750213861465454
