step,losses/eval.bodypart_heatmap,losses/eval.bodypart_locref,losses/eval.bodypart_total_loss,losses/eval.total_loss,losses/train.bodypart_heatmap,losses/train.bodypart_locref,losses/train.bodypart_total_loss,losses/train.total_loss,metrics/test.mAP,metrics/test.mAR,metrics/test.rmse,metrics/test.rmse_detections,metrics/test.rmse_detections_pcutoff,metrics/test.rmse_pcutoff
37,,,,,9.82399214990437e-05,0.04761791601777077,0.0012395677622407675,0.0012395677622407675,,,,,,
38,,,,,9.878219134407118e-05,0.04938183352351189,0.0012839370174333453,0.0012839370174333453,,,,,,
39,,,,,9.24632913665846e-05,0.047091107815504074,0.00122350943274796,0.00122350943274796,,,,,,
40,7.377579458989203e-05,0.129306823015213,0.0032695585396140814,0.0032695585396140814,9.385398152517155e-05,0.04748941585421562,0.0012341623660176992,0.0012341623660176992,83.9559637077644,86.875,15.147904396057129,15.147904396057129,7.2616424560546875,7.2616424560546875
41,,,,,9.43031336646527e-05,0.04639679566025734,0.001207071472890675,0.001207071472890675,,,,,,
42,,,,,8.86439811438322e-05,0.04312864691019058,0.0011225382331758738,0.0011225382331758738,,,,,,
43,,,,,9.184895316138864e-05,0.04578022658824921,0.0011904301354661584,0.0011904301354661584,,,,,,
44,,,,,8.520962001057342e-05,0.04555974155664444,0.0011815984034910798,0.0011815984034910798,,,,,,
45,,,,,8.595396502641961e-05,0.043175745755434036,0.0011223707115277648,0.0011223707115277648,,,,,,
46,,,,,8.288332173833624e-05,0.04203588142991066,0.001092338701710105,0.001092338701710105,,,,,,
47,,,,,8.493221685057506e-05,0.04432123154401779,0.001150496886111796,0.001150496886111796,,,,,,
48,,,,,8.360823267139494e-05,0.04187216982245445,0.0010886084055528045,0.0010886084055528045,,,,,,
49,,,,,8.196270209737122e-05,0.04026056081056595,0.0010474954033270478,0.0010474954033270478,,,,,,
50,7.066775287967175e-05,0.12237350642681122,0.0030946717597544193,0.0030946717597544193,8.267040539067239e-05,0.04051877185702324,0.0010543044190853834,0.0010543044190853834,87.2096285756103,89.375,15.587689399719238,15.587689399719238,6.555493354797363,6.555492877960205
51,,,,,8.214756235247478e-05,0.039925843477249146,0.0010392199037596583,0.0010392199037596583,,,,,,
52,,,,,7.576482312288135e-05,0.03664998710155487,0.0009541320614516735,0.0009541320614516735,,,,,,
53,,,,,7.53213171265088e-05,0.03838663175702095,0.000997326453216374,0.000997326453216374,,,,,,
54,,,,,7.633922359673306e-05,0.03876081481575966,0.0010071899741888046,0.0010071899741888046,,,,,,
55,,,,,7.506291876779869e-05,0.03882854804396629,0.001008245162665844,0.001008245162665844,,,,,,
56,,,,,7.354846457019448e-05,0.034139763563871384,0.0008902683039195836,0.0008902683039195836,,,,,,
57,,,,,6.986268272157758e-05,0.035983603447675705,0.000934521434828639,0.000934521434828639,,,,,,
58,,,,,7.27686783648096e-05,0.038222163915634155,0.000991938286460936,0.000991938286460936,,,,,,
59,,,,,7.170761818997562e-05,0.036740630865097046,0.0009543695487082005,0.0009543695487082005,,,,,,
60,6.608948751818389e-05,0.11683091521263123,0.0029538176022469997,0.0029538176022469997,6.78232463542372e-05,0.03349098935723305,0.0008711863774806261,0.0008711863774806261,91.57997739991391,92.5,12.029319763183594,12.029319763183594,5.378025054931641,5.378025531768799
61,,,,,6.613161531277001e-05,0.03452044352889061,0.0008960770210251212,0.0008960770210251212,,,,,,
62,,,,,6.634109740843996e-05,0.033619605004787445,0.0008736606687307358,0.0008736606687307358,,,,,,
63,,,,,6.403816951205954e-05,0.03168037161231041,0.0008240283350460231,0.0008240283350460231,,,,,,
64,,,,,6.621389911742881e-05,0.03298046067357063,0.0008576184627600014,0.0008576184627600014,,,,,,
65,,,,,6.76272829878144e-05,0.03481558337807655,0.0009042032179422677,0.0009042032179422677,,,,,,
66,,,,,6.42728409729898e-05,0.03264746069908142,0.0008483228157274425,0.0008483228157274425,,,,,,
67,,,,,6.212399603100494e-05,0.032383572310209274,0.0008406513370573521,0.0008406513370573521,,,,,,
68,,,,,6.400324491551146e-05,0.03218439221382141,0.0008366114925593138,0.0008366114925593138,,,,,,
69,,,,,6.415681127691641e-05,0.03128354251384735,0.0008141669677570462,0.0008141669677570462,,,,,,
70,6.0949714679736644e-05,0.12502089142799377,0.0031559974886476994,0.0031559974886476994,6.053507968317717e-05,0.032137684524059296,0.0008337097824551165,0.0008337097824551165,89.8321558398076,90.9375,12.824601173400879,12.824600219726562,5.644955635070801,5.644955158233643
71,,,,,6.257040513446555e-05,0.03156634047627449,0.0008204437326639891,0.0008204437326639891,,,,,,
72,,,,,6.031956945662387e-05,0.03088475577533245,0.0008022786350920796,0.0008022786350920796,,,,,,
73,,,,,5.9833972045453265e-05,0.030129767954349518,0.000783161201979965,0.000783161201979965,,,,,,
74,,,,,6.494520494015887e-05,0.029322510585188866,0.0007655353983864188,0.0007655353983864188,,,,,,
75,,,,,5.665416028932668e-05,0.028617972508072853,0.0007437763852067292,0.0007437763852067292,,,,,,
76,,,,,5.8449939388083294e-05,0.02996494621038437,0.0007783485343679786,0.0007783485343679786,,,,,,
77,,,,,5.91576645092573e-05,0.030064770951867104,0.0007811982068233192,0.0007811982068233192,,,,,,
78,,,,,5.9727819461841136e-05,0.028799032792448997,0.0007498397608287632,0.0007498397608287632,,,,,,
79,,,,,5.7653614931041375e-05,0.027837658300995827,0.0007247683242894709,0.0007247683242894709,,,,,,
80,5.962306750006974e-05,0.12303867191076279,0.00310577847994864,0.00310577847994864,5.4051681217970327e-05,0.028625400736927986,0.0007426608353853226,0.0007426608353853226,93.23487428275642,94.0625,14.14908504486084,14.14908504486084,4.9053215980529785,4.9053215980529785
81,,,,,6.0565187595784664e-05,0.030292846262454987,0.0007876037852838635,0.0007876037852838635,,,,,,
82,,,,,5.5137741583166644e-05,0.028425468131899834,0.0007382055628113449,0.0007382055628113449,,,,,,
83,,,,,5.430510645965114e-05,0.027907297015190125,0.0007248350302688777,0.0007248350302688777,,,,,,
84,,,,,5.501761188497767e-05,0.02715807594358921,0.0007064607343636453,0.0007064607343636453,,,,,,
85,,,,,5.4537969845114276e-05,0.027914956212043762,0.00072514294879511,0.00072514294879511,,,,,,
86,,,,,5.120244895806536e-05,0.02605218067765236,0.0006769057363271713,0.0006769057363271713,,,,,,
87,,,,,5.1676135626621544e-05,0.02578369714319706,0.0006704304832965136,0.0006704304832965136,,,,,,
88,,,,,5.180379957892001e-05,0.026769908145070076,0.0006951495888642967,0.0006951495888642967,,,,,,
89,,,,,5.363812670111656e-05,0.026095379143953323,0.0006792035419493914,0.0006792035419493914,,,,,,
90,5.6453623983543366e-05,0.12534695863723755,0.003161900443956256,0.003161900443956256,4.9678194045554847e-05,0.0256451815366745,0.0006659686332568526,0.0006659686332568526,89.8139846757785,90.625,14.417891502380371,14.417892456054688,6.083154678344727,6.083154201507568
91,,,,,4.852274287259206e-05,0.02553732693195343,0.000662694510538131,0.000662694510538131,,,,,,
92,,,,,5.3277264669304714e-05,0.027040863409638405,0.0007026602397672832,0.0007026602397672832,,,,,,
93,,,,,4.974440162186511e-05,0.02495281957089901,0.0006486926577053964,0.0006486926577053964,,,,,,
94,,,,,4.9446854973211884e-05,0.02577984891831875,0.0006692197057418525,0.0006692197057418525,,,,,,
95,,,,,5.378960122470744e-05,0.02612387388944626,0.0006799916736781597,0.0006799916736781597,,,,,,
96,,,,,5.03073024447076e-05,0.025315843522548676,0.000658049713820219,0.000658049713820219,,,,,,
97,,,,,4.935374090564437e-05,0.0239215400069952,0.0006227153353393078,0.0006227153353393078,,,,,,
98,,,,,4.933583477395587e-05,0.02486381120979786,0.0006462631863541901,0.0006462631863541901,,,,,,
99,,,,,4.9291331379208714e-05,0.024510681629180908,0.0006374127697199583,0.0006374127697199583,,,,,,
100,5.2364091970957816e-05,0.12270529568195343,0.0030938144773244858,0.0030938144773244858,4.7456382162636146e-05,0.023228297010064125,0.0006044356268830597,0.0006044356268830597,94.26809010321824,95.3125,10.840717315673828,10.840716361999512,4.834073543548584,4.834073066711426
101,,,,,4.985570922144689e-05,0.023926492780447006,0.0006230901926755905,0.0006230901926755905,,,,,,
102,,,,,4.8668644012650475e-05,0.025693321600556374,0.0006666673580184579,0.0006666673580184579,,,,,,
103,,,,,4.729845386464149e-05,0.02314828336238861,0.0006023563328199089,0.0006023563328199089,,,,,,
104,,,,,4.6424578613368794e-05,0.0232043769210577,0.0006033217650838196,0.0006033217650838196,,,,,,
105,,,,,4.78254041809123e-05,0.023360054939985275,0.0006079140584915876,0.0006079140584915876,,,,,,
106,,,,,4.6061479224590585e-05,0.022893093526363373,0.0005953580257482827,0.0005953580257482827,,,,,,
107,,,,,4.5049524487694725e-05,0.022103428840637207,0.000575110490899533,0.000575110490899533,,,,,,
108,,,,,4.4305914343567565e-05,0.022781886160373688,0.0005917001399211586,0.0005917001399211586,,,,,,
109,,,,,4.352164614829235e-05,0.022681308910250664,0.0005887934821657836,0.0005887934821657836,,,,,,
110,5.156368570169434e-05,0.11988379061222076,0.0030228765681385994,0.0030228765681385994,4.397413431433961e-05,0.02260086126625538,0.0005870086024515331,0.0005870086024515331,92.73723213335158,93.75,9.980818748474121,9.980818748474121,4.526095390319824,4.526095867156982
111,,,,,4.659316982724704e-05,0.02230401709675789,0.0005808970890939236,0.0005808970890939236,,,,,,
112,,,,,4.654330405173823e-05,0.02276514656841755,0.0005924003198742867,0.0005924003198742867,,,,,,
113,,,,,4.296020051697269e-05,0.020642971619963646,0.0005375543842092156,0.0005375543842092156,,,,,,
114,,,,,4.1868435801006854e-05,0.02128322422504425,0.0005530148628167808,0.0005530148628167808,,,,,,
115,,,,,4.528128920355812e-05,0.021967168897390366,0.0005718198954127729,0.0005718198954127729,,,,,,
116,,,,,4.23387682531029e-05,0.02195573039352894,0.0005700626643374562,0.0005700626643374562,,,,,,
117,,,,,4.049232302349992e-05,0.02094939537346363,0.0005439810338430107,0.0005439810338430107,,,,,,
118,,,,,3.922987525584176e-05,0.020929336547851562,0.0005428483709692955,0.0005428483709692955,,,,,,
119,,,,,4.244806041242555e-05,0.020871657878160477,0.0005430154851637781,0.0005430154851637781,,,,,,
120,4.966453343513422e-05,0.11688413470983505,0.0029469355940818787,0.0029469355940818787,4.3284329876769334e-05,0.02185664139688015,0.0005680581671185791,0.0005680581671185791,93.47635418303734,94.375,10.696698188781738,10.696699142456055,4.744535446166992,4.744535446166992
121,,,,,4.071922376169823e-05,0.020179377868771553,0.00052484410116449,0.00052484410116449,,,,,,
122,,,,,3.907316204276867e-05,0.02050468511879444,0.0005321537028066814,0.0005321537028066814,,,,,,
123,,,,,4.0012360841501504e-05,0.020634261891245842,0.0005358628113754094,0.0005358628113754094,,,,,,
124,,,,,3.918537186109461e-05,0.020076366141438484,0.0005215018172748387,0.0005215018172748387,,,,,,
125,,,,,3.740574902622029e-05,0.01931076869368553,0.0005014720954932272,0.0005014720954932272,,,,,,
126,,,,,3.9433682104572654e-05,0.0195336751639843,0.0005080586997792125,0.0005080586997792125,,,,,,
127,,,,,3.899260627804324e-05,0.019610697403550148,0.0005097637767903507,0.0005097637767903507,,,,,,
128,,,,,3.750229370780289e-05,0.018960820510983467,0.0004927716800011694,0.0004927716800011694,,,,,,
129,,,,,3.830045534414239e-05,0.019849063828587532,0.0005153768579475582,0.0005153768579475582,,,,,,
130,4.7811801778152585e-05,0.1141367256641388,0.0028773241210728884,0.0028773241210728884,3.6312783777248114e-05,0.018861521035432816,0.0004896944737993181,0.0004896944737993181,95.62922134955431,96.25,7.291978359222412,7.291978359222412,4.283289909362793,4.283290386199951
131,,,,,3.763324275496416e-05,0.019474443048238754,0.000505677773617208,0.000505677773617208,,,,,,
132,,,,,4.0590752178104594e-05,0.019745757803320885,0.0005139393615536392,0.0005139393615536392,,,,,,
133,,,,,3.7987265386618674e-05,0.019065264612436295,0.0004956252523697913,0.0004956252523697913,,,,,,
134,,,,,3.669741272460669e-05,0.019130224362015724,0.0004966042470186949,0.0004966042470186949,,,,,,
135,,,,,3.728146475623362e-05,0.017929300665855408,0.00046687322901561856,0.00046687322901561856,,,,,,
136,,,,,3.7725363654317334e-05,0.01952785812318325,0.0005070592160336673,0.0005070592160336673,,,,,,
137,,,,,3.67169086530339e-05,0.018112804740667343,0.00047117858775891364,0.00047117858775891364,,,,,,
138,,,,,3.4603926906129345e-05,0.017724288627505302,0.0004604092100635171,0.0004604092100635171,,,,,,
139,,,,,3.626916077337228e-05,0.0182743389159441,0.000474993052193895,0.000474993052193895,,,,,,
140,4.684972373070195e-05,0.11955739557743073,0.0030123600736260414,0.0030123600736260414,3.62489590770565e-05,0.018719369545578957,0.00048610870726406574,0.00048610870726406574,94.50595494332042,95.3125,7.480641841888428,7.480641841888428,4.538042068481445,4.5380425453186035
141,,,,,3.568673855625093e-05,0.01940719597041607,0.0005030232714489102,0.0005030232714489102,,,,,,
142,,,,,3.662324888864532e-05,0.018533656373620033,0.00048165308544412255,0.00048165308544412255,,,,,,
143,,,,,3.491633469820954e-05,0.017868777737021446,0.0004641776322387159,0.0004641776322387159,,,,,,
144,,,,,3.619013659772463e-05,0.017073385417461395,0.00044492966844700277,0.00044492966844700277,,,,,,
145,,,,,3.644168464234099e-05,0.019297434017062187,0.0005006566643714905,0.0005006566643714905,,,,,,
146,,,,,3.4599463106133044e-05,0.018640460446476936,0.00048331121797673404,0.00048331121797673404,,,,,,
147,,,,,3.355870649102144e-05,0.018157290294766426,0.00047071161679923534,0.00047071161679923534,,,,,,
148,,,,,3.485697743599303e-05,0.017693644389510155,0.00045976959518156946,0.00045976959518156946,,,,,,
149,,,,,3.42538405675441e-05,0.017416037619113922,0.00045252786367200315,0.00045252786367200315,,,,,,
150,4.846331285079941e-05,0.12253718078136444,0.0030876612290740013,0.0030876612290740013,3.305686550447717e-05,0.016361497342586517,0.0004255659005139023,0.0004255659005139023,96.56800322690778,97.1875,6.63295316696167,6.63295316696167,4.68550968170166,4.68550968170166
151,,,,,3.45935404766351e-05,0.01765536703169346,0.00045868096640333533,0.00045868096640333533,,,,,,
152,,,,,3.3937132684513927e-05,0.01683889701962471,0.0004379410238470882,0.0004379410238470882,,,,,,
153,,,,,3.5050397855229676e-05,0.017874127253890038,0.0004643784777726978,0.0004643784777726978,,,,,,
154,,,,,3.199242928531021e-05,0.0160044077783823,0.0004161064571235329,0.0004161064571235329,,,,,,
155,,,,,3.2188112527364865e-05,0.016330614686012268,0.00042435943032614887,0.00042435943032614887,,,,,,
156,,,,,3.126099909422919e-05,0.01702285371720791,0.00044120190432295203,0.00044120190432295203,,,,,,
157,,,,,3.152892168145627e-05,0.016124436631798744,0.0004188753664493561,0.0004188753664493561,,,,,,
158,,,,,3.2551586627960205e-05,0.017085330560803413,0.00044340905151329935,0.00044340905151329935,,,,,,
159,,,,,3.253928298363462e-05,0.017590980976819992,0.00045604415936395526,0.00045604415936395526,,,,,,
160,5.079241964267567e-05,0.12089911848306656,0.0030478741973638535,0.0030478741973638535,3.3015046938089654e-05,0.017466729506850243,0.00045317577314563096,0.00045317577314563096,93.97780050010127,94.6875,8.798532485961914,8.798532485961914,6.076247692108154,6.076247692108154
161,,,,,2.736527858360205e-05,0.013521222397685051,0.0003517132718116045,0.0003517132718116045,,,,,,
162,,,,,2.6617535695550032e-05,0.011323818936944008,0.0002964042068924755,0.0002964042068924755,,,,,,
163,,,,,2.4338316507055424e-05,0.010370835661888123,0.00027144007617607713,0.00027144007617607713,,,,,,
164,,,,,2.5267296223319136e-05,0.010148090310394764,0.00026633593370206654,0.00026633593370206654,,,,,,
165,,,,,2.4772700271569192e-05,0.010225552134215832,0.0002680251491256058,0.0002680251491256058,,,,,,
166,,,,,2.3825639800634235e-05,0.009123430587351322,0.00023999859695322812,0.00023999859695322812,,,,,,
167,,,,,2.2944852389628068e-05,0.009480015374720097,0.0002484728174749762,0.0002484728174749762,,,,,,
168,,,,,2.3097731173038483e-05,0.008782397024333477,0.00023110880283638835,0.00023110880283638835,,,,,,
169,,,,,2.2434051061281934e-05,0.008771347813308239,0.00023050069285091013,0.00023050069285091013,,,,,,
170,4.172245098743588e-05,0.11425880342721939,0.0028773313388228416,0.0028773313388228416,2.2156042177812196e-05,0.008418894372880459,0.0002215503918705508,0.0002215503918705508,94.20649235027967,95.0,8.197354316711426,8.197354316711426,5.0430731773376465,5.0430731773376465
171,,,,,2.3445261831511743e-05,0.008513513021171093,0.0002245604555355385,0.0002245604555355385,,,,,,
172,,,,,2.2477122911368497e-05,0.008450555615127087,0.0002225024509243667,0.0002225024509243667,,,,,,
173,,,,,2.1713929527322762e-05,0.008266426622867584,0.00021751764870714396,0.00021751764870714396,,,,,,
174,,,,,2.0828305423492566e-05,0.00794251635670662,0.00020897707145195454,0.00020897707145195454,,,,,,
175,,,,,2.1800558897666633e-05,0.008176448754966259,0.0002153115055989474,0.0002153115055989474,,,,,,
176,,,,,2.189412225561682e-05,0.007915508933365345,0.0002088347973767668,0.0002088347973767668,,,,,,
177,,,,,2.197772300860379e-05,0.007900054566562176,0.00020849023712798953,0.00020849023712798953,,,,,,
178,,,,,2.0927243895130232e-05,0.007615001406520605,0.0002008386654779315,0.0002008386654779315,,,,,,
179,,,,,2.0337713067419827e-05,0.0073857917450368404,0.0001948136487044394,0.0001948136487044394,,,,,,
180,4.1312607208965346e-05,0.1160326600074768,0.002921472769230604,0.002921472769230604,2.0382161892484874e-05,0.007433608174324036,0.000196031280211173,0.000196031280211173,94.34424656350629,95.3125,7.653832912445068,7.653832912445068,4.757284641265869,4.757284641265869
181,,,,,2.0275067072361708e-05,0.00734711391851306,0.00019381538731977344,0.00019381538731977344,,,,,,
182,,,,,1.980876550078392e-05,0.0070706321857869625,0.00018667020776774734,0.00018667020776774734,,,,,,
183,,,,,2.100353049172554e-05,0.0071604689583182335,0.00018951350648421794,0.00018951350648421794,,,,,,
184,,,,,2.1582251065410674e-05,0.007482944522053003,0.00019786471966654062,0.00019786471966654062,,,,,,
185,,,,,2.118666270689573e-05,0.0071413456462323666,0.00018912696396000683,0.00018912696396000683,,,,,,
186,,,,,2.002997644012794e-05,0.007258691359311342,0.00019148227875120938,0.00019148227875120938,,,,,,
187,,,,,2.0269075321266428e-05,0.007115166634321213,0.0001880137133412063,0.0001880137133412063,,,,,,
188,,,,,2.048280839517247e-05,0.006912615615874529,0.0001830567925935611,0.0001830567925935611,,,,,,
189,,,,,1.9546292605809867e-05,0.007087114732712507,0.00018695101607590914,0.00018695101607590914,,,,,,
190,4.070485374541022e-05,0.11322802305221558,0.0028510531410574913,0.0028510531410574913,2.0153285731794313e-05,0.00687686400488019,0.00018199824262410402,0.00018199824262410402,94.70540847287494,95.625,7.471142292022705,7.471142292022705,4.322659492492676,4.322659492492676
191,,,,,2.025509274972137e-05,0.0066437493078410625,0.00017622126324567944,0.00017622126324567944,,,,,,
192,,,,,1.9060506019741297e-05,0.006487318780273199,0.0001717132399789989,0.0001717132399789989,,,,,,
193,,,,,1.9136108676320873e-05,0.006678921636193991,0.00017654108523856848,0.00017654108523856848,,,,,,
194,,,,,1.966867239389103e-05,0.006821304559707642,0.00018036695837508887,0.00018036695837508887,,,,,,
195,,,,,1.964665534615051e-05,0.006518964190036058,0.0001727974449750036,0.0001727974449750036,,,,,,
196,,,,,1.9859617168549448e-05,0.0067026568576693535,0.00017749624385032803,0.00017749624385032803,,,,,,
197,,,,,1.8062817616737448e-05,0.006524780299514532,0.00017215090338140726,0.00017215090338140726,,,,,,
198,,,,,2.034742465184536e-05,0.006775904446840286,0.00017957131785806268,0.00017957131785806268,,,,,,
199,,,,,1.9703624275280163e-05,0.006536651868373156,0.00017326809756923467,0.00017326809756923467,,,,,,
200,4.0537350287195295e-05,0.11337742209434509,0.0028547041583806276,0.0028547041583806276,1.9798462744802237e-05,0.006761887576431036,0.00017894642951432616,0.00017894642951432616,94.6694820230871,95.625,7.487730503082275,7.487730503082275,4.328556537628174,4.328556537628174
